awardnumber,startfiscalyear,endfiscalyear,directcost,allocation_niicode,institution_niicode,project_length,field_niicode,institution_table_group,doi
23360159,2011,2014,14900000,0,17102,4,SE,1,10.1016/j.aeue.2011.04.010
23340173,2011,2013,4500000,0,13101,3,SE,1,10.1585/pfr.9.3406032
23340173,2011,2013,4500000,0,13101,3,SE,1,10.1585/pfr.9.3406022
23340173,2011,2013,4500000,0,13101,3,SE,1,10.1109/tps.2013.2262505
23340173,2011,2013,4500000,0,13101,3,SE,1,10.1109/tps.2013.2256932
23340173,2011,2013,4500000,0,13101,3,SE,1,10.1585/pfr.7.2406022
23340173,2011,2013,4500000,0,13101,3,SE,1,10.1585/pfr.8.2401085
23340173,2011,2013,4500000,0,13101,3,SE,1,10.1109/tps.2013.2258406
23340173,2011,2013,4500000,0,13101,3,SE,1,10.7566/jpscp.1.015084
22360350,2010,2013,14900000,0,24506,4,SE,2,10.1021/jz500323y
22360350,2010,2013,14900000,0,24506,4,SE,2,10.1107/s1744309113024263
22360350,2010,2013,14900000,0,24506,4,SE,2,10.1074/jbc.m111.321992
22360350,2010,2013,14900000,0,24506,4,SE,2,10.1107/s1744309111022858
22360350,2010,2013,14900000,0,24506,4,SE,2,10.1016/j.cplett.2011.03.046
22360350,2010,2013,14900000,0,24506,4,SE,2,10.1099/mic.0.055335-0
22360375,2010,2012,10200000,0,82627,3,SE,10,10.9749/jin.128.49
23350082,2011,2013,15000000,0,32665,3,SE,3,10.1016/j.tetlet.2013.02.063
22340107,2010,2012,14200000,0,63903,3,SE,5,10.1103/physrevb.87.165141
22340107,2010,2012,14200000,0,63903,3,SE,5,10.7566/jpsj.82.021004
22340107,2010,2012,14200000,0,63903,3,SE,5,10.1088/1742-6596/391/1/012047
22340107,2010,2012,14200000,0,63903,3,SE,5,10.1103/physrevlett.109.247207
22340107,2010,2012,14200000,0,63903,3,SE,5,10.1103/physrevlett.109.227401
22340107,2010,2012,14200000,0,63903,3,SE,5,10.1103/physrevb.86.075105
22340107,2010,2012,14200000,0,63903,3,SE,5,10.1143/jpsj.81.043703
22340107,2010,2012,14200000,0,63903,3,SE,5,10.1103/physrevb.85.094509
22340107,2010,2012,14200000,0,63903,3,SE,5,10.1103/physrevb.84.245435
22340107,2010,2012,14200000,0,63903,3,SE,5,10.1103/physrevb.84.165125
22340107,2010,2012,14200000,0,63903,3,SE,5,10.1103/physrevlett.107.166801
22340107,2010,2012,14200000,0,63903,3,SE,5,10.1103/physrevb.84.121411
22340107,2010,2012,14200000,0,63903,3,SE,5,10.1038/nmat2981
22340107,2010,2012,14200000,0,63903,3,SE,5,10.1143/jpsj.80.033702
22340107,2010,2012,14200000,0,63903,3,SE,5,10.1103/physrevlett.106.056404
22340107,2010,2012,14200000,0,63903,3,SE,5,10.1103/physrevb.82.245205
22340107,2010,2012,14200000,0,63903,3,SE,5,10.1143/jpsj.79.123703
22340107,2010,2012,14200000,0,63903,3,SE,5,10.1063/1.3416911
22340107,2010,2012,14200000,0,63903,3,SE,5,10.1088/1742-6596/200/1/012124
22340107,2010,2012,14200000,0,63903,3,SE,5,10.1209/0295-5075/98/27001
22340107,2010,2012,14200000,0,63903,3,SE,5,10.1088/1742-6596/359/1/012016
22340107,2010,2012,14200000,0,63903,3,SE,5,10.1088/1742-6596/359/1/012009
22340107,2010,2012,14200000,0,63903,3,SE,5,10.1088/1367-2630/14/6/063009
22340107,2010,2012,14200000,0,63903,3,SE,5,10.1007/s11434-012-5405-7
22340107,2010,2012,14200000,0,63903,3,SE,5,10.1088/1742-6596/391/1/012030
22340107,2010,2012,14200000,0,63903,3,SE,5,10.1088/1742-6596/391/1/012125
22340107,2010,2012,14200000,0,63903,3,SE,5,10.1088/0953-8984/25/6/065602
22340107,2010,2012,14200000,0,63903,3,SE,5,10.1109/tthz.2012.2234209
22340107,2010,2012,14200000,0,63903,3,SE,5,10.1103/physrevstab.16.020701
22340107,2010,2012,14200000,0,63903,3,SE,5,10.1103/physrevb.87.115129
22340107,2010,2012,14200000,0,63903,3,SE,5,10.1103/physrevb.84.235308
22340107,2010,2012,14200000,0,63903,3,SE,5,10.1016/j.nima.2010.02.034
22340107,2010,2012,14200000,0,63903,3,SE,5,10.1143/jpsj.81.044704
22340107,2010,2012,14200000,0,63903,3,SE,5,10.1063/1.3694049
22340107,2010,2012,14200000,0,63903,3,SE,5,10.1080/1536383x.2011.586618
22350011,2010,2012,14700000,0,14301,3,SE,1,10.1021/jo3026884
22350011,2010,2012,14700000,0,14301,3,SE,1,10.1038/ncomms2574
22350011,2010,2012,14700000,0,14301,3,SE,1,10.1016/j.carbon.2011.11.046
22350011,2010,2012,14700000,0,14301,3,SE,1,10.1002/anie.201203451
22350011,2010,2012,14700000,0,14301,3,SE,1,10.1002/anie.201107104
22350011,2010,2012,14700000,0,14301,3,SE,1,10.1021/jp203074r
22350011,2010,2012,14700000,0,14301,3,SE,1,10.1021/ja202011u
22350011,2010,2012,14700000,0,14301,3,SE,1,10.1021/ja203491s
22340021,2010,2012,6900000,0,32612,3,SE,3,10.3150/11-bej382
22340021,2010,2012,6900000,0,32612,3,SE,3,10.3150/10-bej348
22340021,2010,2012,6900000,0,32612,3,SE,3,10.1016/j.spl.2012.09.022
22340021,2010,2012,6900000,0,32612,3,SE,3,10.1016/j.spl.2013.02.019
22340021,2010,2012,6900000,0,32612,3,SE,3,10.1007/s10959-012-0452-1
22340021,2010,2012,6900000,0,32612,3,SE,3,10.1016/j.spl.2012.09.008
22340021,2010,2012,6900000,0,32612,3,SE,3,10.1007/978-1-4471-4863-0_23
22340021,2010,2012,6900000,0,32612,3,SE,3,10.1016/j.spa.2012.12.005
22340021,2010,2012,6900000,0,32612,3,SE,3,10.1007/s00440-012-0469-5
23360176,2011,2013,14200000,0,10101,3,SE,1,10.1364/fio.2013.fw4f.6
23360176,2011,2013,14200000,0,10101,3,SE,1,10.1117/12.2028546
23360176,2011,2013,14200000,0,10101,3,SE,1,10.1364/ol.38.003661
23360176,2011,2013,14200000,0,10101,3,SE,1,10.1117/12.2025571
23360176,2011,2013,14200000,0,10101,3,SE,1,10.1117/12.2022829
23360176,2011,2013,14200000,0,10101,3,SE,1,10.1364/oe.21.007400
23360176,2011,2013,14200000,0,10101,3,SE,1,10.1117/12.929724
23360176,2011,2013,14200000,0,10101,3,SE,1,10.1364/ol.37.001367
23360176,2011,2013,14200000,0,10101,3,SE,1,10.1117/12.910108
23360176,2011,2013,14200000,0,10101,3,SE,1,10.1117/12.897786
23360176,2011,2013,14200000,0,10101,3,SE,1,10.1117/12.893771
23360176,2011,2013,14200000,0,10101,3,SE,1,10.1117/12.894517
23360176,2011,2013,14200000,0,10101,3,SE,1,10.1364/ao.50.002283
23360176,2011,2013,14200000,0,10101,3,SE,1,10.1117/12.925613
22360153,2010,2012,14200000,0,14301,3,SE,1,10.3934/jimo.2014.10.113
22360153,2010,2012,14200000,0,14301,3,SE,1,10.1007/s10479-014-1598-2
22360153,2010,2012,14200000,0,14301,3,SE,1,10.1007/s10479-011-0840-4
22360153,2010,2012,14200000,0,14301,3,SE,1,10.1007/s11276-012-0488-2
22360153,2010,2012,14200000,0,14301,3,SE,1,10.1007/s12083-011-0120-8
22360153,2010,2012,14200000,0,14301,3,SE,1,10.1016/j.orl.2012.01.001
22360153,2010,2012,14200000,0,14301,3,SE,1,10.3934/jimo.2011.7.697
22360153,2010,2012,14200000,0,14301,3,SE,1,10.1109/twc.2011.071411.100593
22360153,2010,2012,14200000,0,14301,3,SE,1,10.3934/jimo.2010.6.517
22360153,2010,2012,14200000,0,14301,3,SE,1,10.1016/j.comcom.2010.06.011
22360153,2010,2012,14200000,0,14301,3,SE,1,10.1080/15326349.2010.519661
22340053,2010,2012,14800000,0,12608,3,SE,1,10.1088/0031-8949/2013/t152/014012
22340053,2010,2012,14800000,0,12608,3,SE,1,10.1103/physrevc.87.021601
22340053,2010,2012,14800000,0,12608,3,SE,1,10.1103/physrevc.86.054319
22340053,2010,2012,14800000,0,12608,3,SE,1,10.1103/physrevc.86.054604
22340053,2010,2012,14800000,0,12608,3,SE,1,10.1103/physrevlett.109.182501
22340053,2010,2012,14800000,0,12608,3,SE,1,10.1103/physrevlett.108.222501
22340053,2010,2012,14800000,0,12608,3,SE,1,10.1103/physrevlett.109.022501
22340053,2010,2012,14800000,0,12608,3,SE,1,10.1103/physrevc.83.034612
22340053,2010,2012,14800000,0,12608,3,SE,1,10.1103/physrevc.84.064315
22340053,2010,2012,14800000,0,12608,3,SE,1,10.1103/physrevc.84.035808
22340053,2010,2012,14800000,0,12608,3,SE,1,10.1016/j.nuclphysa.2011.05.095
22340053,2010,2012,14800000,0,12608,3,SE,1,10.1016/j.physletb.2011.02.045
22340053,2010,2012,14800000,0,12608,3,SE,1,10.1016/j.physletb.2010.05.031
22340053,2010,2012,14800000,0,12608,3,SE,1,10.1103/physrevc.81.041305
22340053,2010,2012,14800000,0,12608,3,SE,1,10.1103/physrevc.81.064606
22340053,2010,2012,14800000,0,12608,3,SE,1,10.1143/jpsj.79.073201
22340053,2010,2012,14800000,0,12608,3,SE,1,10.1016/j.physletb.2011.12.009
23360327,2011,2013,14600000,0,22604,3,SE,2,10.1016/j.jmatprotec.2013.07.011
23360327,2011,2013,14600000,0,22604,3,SE,2,10.4028/www.scientific.net/msf.773-774.687
23360327,2011,2013,14600000,0,22604,3,SE,2,10.1016/j.jmatprotec.2012.10.013
23360331,2011,2013,14800000,0,11301,3,SE,1,10.2355/isijinternational.53.1763
23360331,2011,2013,14800000,0,11301,3,SE,1,10.2355/isijinternational.52.1778
23360331,2011,2013,14800000,0,11301,3,SE,1,10.2355/isijinternational.51.1220
23360331,2011,2013,14800000,0,11301,3,SE,1,10.2355/isijinternational.52.1447
22360013,2010,2012,14600000,0,92704,3,SE,12,10.1002/adma.201200871
22360013,2010,2012,14600000,0,92704,3,SE,12,10.7567/apex.6.035503
23360411,2011,2013,13700000,0,14301,3,SE,1,10.1088/1009-0630/13/3/13
23360411,2011,2013,13700000,0,14301,3,SE,1,10.1088/0029-5515/51/6/063031
23360411,2011,2013,13700000,0,14301,3,SE,1,10.1585/pfr.7.1202005
23360411,2011,2013,13700000,0,14301,3,SE,1,10.1088/0741-3335/55/12/125005
23340055,2011,2015,12200000,0,12401,5,SE,1,10.1093/pasj/psv096
23340055,2011,2015,12200000,0,12401,5,SE,1,10.1088/0004-637x/815/1/44
23340055,2011,2015,12200000,0,12401,5,SE,1,10.3847/0004-637x/818/1/63
23340055,2011,2015,12200000,0,12401,5,SE,1,10.1088/0004-637x/785/2/95
23340055,2011,2015,12200000,0,12401,5,SE,1,10.1103/physrevlett.113.011102
23340055,2011,2015,12200000,0,12401,5,SE,1,10.1093/pasj/65.4.73
23340055,2011,2015,12200000,0,12401,5,SE,1,10.1093/pasj/65.4.74
23340055,2011,2015,12200000,0,12401,5,SE,1,10.1088/0067-0049/207/2/39
23340055,2011,2015,12200000,0,12401,5,SE,1,10.1088/0067-0049/207/2/38
23340055,2011,2015,12200000,0,12401,5,SE,1,10.1088/2041-8205/781/1/l16
23340055,2011,2015,12200000,0,12401,5,SE,1,10.1016/j.astropartphys.2012.09.004
23340055,2011,2015,12200000,0,12401,5,SE,1,10.1016/j.astropartphys.2013.01.007
23340055,2011,2015,12200000,0,12401,5,SE,1,10.1088/2041-8205/764/2/l23
23340055,2011,2015,12200000,0,12401,5,SE,1,10.1088/0004-637x/760/1/54
23340055,2011,2015,12200000,0,12401,5,SE,1,10.1088/0004-637x/733/1/15
23340055,2011,2015,12200000,0,12401,5,SE,1,10.1109/tns.2011.2154342
23340055,2011,2015,12200000,0,12401,5,SE,1,10.1088/0067-0049/197/2/34
23340055,2011,2015,12200000,0,12401,5,SE,1,10.1007/s10686-011-9247-0
23340055,2011,2015,12200000,0,12401,5,SE,1,10.1088/2041-8205/734/2/l35
22360348,2010,2013,14800000,0,17102,4,SE,1,10.1016/j.jbiosc.2012.11.011
22360348,2010,2013,14800000,0,17102,4,SE,1,10.1016/j.jbiosc.2012.11.015
22360348,2010,2013,14800000,0,17102,4,SE,1,10.1016/j.jbiosc.2013.05.020
22360348,2010,2013,14800000,0,17102,4,SE,1,10.1016/j.jbiosc.2013.05.031
22360348,2010,2013,14800000,0,17102,4,SE,1,10.1016/j.bej.2012.09.007
22360348,2010,2013,14800000,0,17102,4,SE,1,10.1016/j.jbiosc.2012.05.022
22360348,2010,2013,14800000,0,17102,4,SE,1,10.1016/j.jbiosc.2011.05.003
23350093,2011,2013,15300000,0,32660,3,SE,3,10.1246/cl.2011.1161
22340137,2010,2012,14300000,0,13901,3,SE,1,10.1029/2011gl050540
22340137,2010,2012,14300000,0,13901,3,SE,1,10.1175/mwr-d-12-00321.1
22340137,2010,2012,14300000,0,13901,3,SE,1,10.1007/s00382-011-1235-6
22340137,2010,2012,14300000,0,13901,3,SE,1,10.2151/sola.2011-043
22360007,2010,2012,14900000,0,14301,3,SE,1,10.1143/jjap.51.020201
22360007,2010,2012,14900000,0,14301,3,SE,1,10.1143/jjap.51.100207
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1021/cg4013262
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1038/srep03758
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1039/c2dt32542j
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1021/ic301823j
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1246/cl.2013.137
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1016/j.ica.2013.02.018
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1039/c3ce40220g
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1038/srep02249
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1021/ic301949n
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1021/ic400276c
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1039/c3dt51104a
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1021/ja401060q
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1140/epjb/e2013-40353-3
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1039/c3dt52249k
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1039/c2ce25050k
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1246/bcsj.20110371
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1016/j.inoche.2012.03.012
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1039/c2dt30807j
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1039/c2ce25493j
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1039/c2dt30398a
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1246/cl.2012.772
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1002/ejic.201200099
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1246/cl.2012.1314
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1021/ic302093b
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1039/c2ce25945a
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1039/c1cp20074g
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1021/cg2001392
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1021/ic200683e
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1021/cg2007556
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1103/physrevlett.107.147601
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1039/c1ce05581j
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1002/chem.201101743
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1039/c0dt01140a
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1002/ejic.201000835
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1039/c0dt01129k
22360073,2010,2012,14400000,0,10101,3,SE,1,10.1063/1.4749316
23360084,2011,2014,5000000,0,14401,4,SE,1,10.7566/jpsj.83.034403
23360084,2011,2014,5000000,0,14401,4,SE,1,10.1063/1.4749355
23360084,2011,2014,5000000,0,14401,4,SE,1,10.1017/jfm.2012.36
23360039,2011,2013,9000000,0,11301,3,SE,1,10.7566/jpsj.82.043401
23350011,2011,2013,8600000,0,24402,3,SE,2,10.1039/c4cp00822g
23350011,2011,2013,8600000,0,24402,3,SE,2,10.1002/anie.201301435
23350011,2011,2013,8600000,0,24402,3,SE,2,10.1080/00268976.2013.811304
23350011,2011,2013,8600000,0,24402,3,SE,2,10.1039/c2cp40778g
23350011,2011,2013,8600000,0,24402,3,SE,2,10.1002/anie.201204489
23350011,2011,2013,8600000,0,24402,3,SE,2,10.1007/s00723-011-0269-6
23350011,2011,2013,8600000,0,24402,3,SE,2,10.1002/anie.201302091
23350011,2011,2013,8600000,0,24402,3,SE,2,10.1039/c3cc41801d
23350011,2011,2013,8600000,0,24402,3,SE,2,10.1246/bcsj.20130264
23350011,2011,2013,8600000,0,24402,3,SE,2,10.1021/ic4020898
23350011,2011,2013,8600000,0,24402,3,SE,2,10.1002/asia.201200084
23350011,2011,2013,8600000,0,24402,3,SE,2,10.1021/jp3071037
23350011,2011,2013,8600000,0,24402,3,SE,2,10.1002/cphc.201100489
23350011,2011,2013,8600000,0,24402,3,SE,2,10.1021/ja2065768
23350011,2011,2013,8600000,0,24402,3,SE,2,10.1002/ejic.201100488
23350011,2011,2013,8600000,0,24402,3,SE,2,10.1038/nmat3142
23350011,2011,2013,8600000,0,24402,3,SE,2,10.1021/jz2014105
23350011,2011,2013,8600000,0,24402,3,SE,2,10.1016/j.cplett.2011.11.040
23350011,2011,2013,8600000,0,24402,3,SE,2,10.1021/jp211391x
23350011,2011,2013,8600000,0,24402,3,SE,2,10.1002/chem.201102693
23350011,2011,2013,8600000,0,24402,3,SE,2,10.1002/anie.201107265
23360037,2011,2013,15800000,0,82108,3,SE,10,10.1364/oe.22.005209
23360037,2011,2013,15800000,0,82108,3,SE,10,10.1364/ome.1.001367
23360037,2011,2013,15800000,0,82108,3,SE,10,10.1364/oe.19.022588
22340052,2010,2012,14400000,0,12601,3,SE,1,10.1103/physreva.86.012502
22340052,2010,2012,14400000,0,12601,3,SE,1,10.1103/physreva.86.062703
23360016,2011,2013,14500000,0,84502,3,SE,11,10.1016/j.jmmm.2014.02.049
23360016,2011,2013,14500000,0,84502,3,SE,11,10.4028/www.scientific.net/kem.534.122
23360016,2011,2013,14500000,0,84502,3,SE,11,10.1088/1742-6596/430/1/012017
23360016,2011,2013,14500000,0,84502,3,SE,11,10.4028/www.scientific.net/amr.490-495.292
23360016,2011,2013,14500000,0,84502,3,SE,11,10.1103/physrevlett.108.047201
22340042,2010,2012,15100000,0,24403,3,SE,2,10.1051/0004-6361/201219106
22340042,2010,2012,15100000,0,24403,3,SE,2,10.5194/amt-5-2601-2012
22340042,2010,2012,15100000,0,24403,3,SE,2,10.1088/0004-637x/738/1/46
22340042,2010,2012,15100000,0,24403,3,SE,2,10.5194/amtd-5-1907-2012
22360267,2010,2012,14700000,0,17102,3,SE,1,10.4028/www.scientific.net/ssp.172-174.602
22360010,2010,2013,14900000,0,82110,4,SE,10,10.1063/1.3688489
22360010,2010,2013,14900000,0,82110,4,SE,10,10.1143/jjap.50.04dh06
22360060,2010,2013,14700000,0,13102,4,SE,1,10.1007/s00339-013-8193-2
22360060,2010,2013,14700000,0,13102,4,SE,1,10.1007/s00339-012-7437-x
22360060,2010,2013,14700000,0,13102,4,SE,1,10.1016/j.cirp.2011.03.108
23360164,2011,2013,12900000,0,33924,3,SE,3,10.1063/1.4869148
23360164,2011,2013,12900000,0,33924,3,SE,3,10.1063/1.4867242
23360164,2011,2013,12900000,0,33924,3,SE,3,10.1016/j.jcrysgro.2012.11.020
23360164,2011,2013,12900000,0,33924,3,SE,3,10.1016/j.jcrysgro.2012.11.036
23360164,2011,2013,12900000,0,33924,3,SE,3,10.1063/1.4818510
23360164,2011,2013,12900000,0,33924,3,SE,3,10.1063/1.4812293
23360164,2011,2013,12900000,0,33924,3,SE,3,10.7567/apex.6.045003
23360164,2011,2013,12900000,0,33924,3,SE,3,10.1143/jjap.51.115201
23360164,2011,2013,12900000,0,33924,3,SE,3,10.1143/jjap.51.10nd08
23360164,2011,2013,12900000,0,33924,3,SE,3,10.1143/jjap.51.10nd07
23360164,2011,2013,12900000,0,33924,3,SE,3,10.1063/1.4752255
23360164,2011,2013,12900000,0,33924,3,SE,3,10.1063/1.3665394
23360164,2011,2013,12900000,0,33924,3,SE,3,10.1166/jnn.2011.3980
23360164,2011,2013,12900000,0,33924,3,SE,3,10.1016/j.jcrysgro.2011.09.016
23360164,2011,2013,12900000,0,33924,3,SE,3,10.1143/jjap.50.04dj06
23340022,2011,2015,14000000,0,12102,5,SE,1,10.1080/03610918.2012.695841
23340022,2011,2015,14000000,0,12102,5,SE,1,10.1007/s10463-011-0347-4
23340022,2011,2015,14000000,0,12102,5,SE,1,10.1080/07474946.2011.619088
23360072,2011,2013,14400000,0,12601,3,SE,1,10.1088/0022-3727/46/25/255304
23360072,2011,2013,14400000,0,12601,3,SE,1,10.1016/j.nimb.2011.01.100
23360072,2011,2013,14400000,0,12601,3,SE,1,10.1016/j.diamond.2011.04.003
23360072,2011,2013,14400000,0,12601,3,SE,1,10.1016/j.diamond.2013.02.010
23360072,2011,2013,14400000,0,12601,3,SE,1,10.1016/j.surfcoat.2011.04.011
22350031,2010,2012,13300000,0,10101,3,SE,1,10.1021/jp203090e
22350031,2010,2012,13300000,0,10101,3,SE,1,10.1021/jp1063066
22340044,2010,2012,12500000,0,14301,3,SE,1,10.1111/j.1365-2966.2012.21777.x
22340044,2010,2012,12500000,0,14301,3,SE,1,10.1088/0004-637x/761/2/143
23340033,2011,2014,14000000,0,17701,4,SE,1,10.1007/s11868-015-0112-1
23340033,2011,2014,14000000,0,17701,4,SE,1,10.4171/zaa/1537
23340033,2011,2014,14000000,0,17701,4,SE,1,10.2969/jmsj/06630895
23340033,2011,2014,14000000,0,17701,4,SE,1,10.1112/blms/bds060
23340033,2011,2014,14000000,0,17701,4,SE,1,10.1080/00927872.2011.590952
23340033,2011,2014,14000000,0,17701,4,SE,1,10.1016/j.aim.2010.10.003
23340057,2011,2013,15000000,0,12601,3,SE,1,10.1016/j.nima.2014.04.065
23340057,2011,2013,15000000,0,12601,3,SE,1,10.1016/j.nima.2012.06.040
23360161,2011,2013,15400000,0,32612,3,SE,3,10.1364/oe.21.026323
23360161,2011,2013,15400000,0,32612,3,SE,3,10.7567/apex.6.112701
23360161,2011,2013,15400000,0,32612,3,SE,3,10.1007/s00339-013-8096-2
23360161,2011,2013,15400000,0,32612,3,SE,3,10.12974/2311-8792.2013.01.01.1
23360161,2011,2013,15400000,0,32612,3,SE,3,10.1016/j.apsusc.2012.10.125
23360161,2011,2013,15400000,0,32612,3,SE,3,10.1007/s00340-012-5314-0
23360161,2011,2013,15400000,0,32612,3,SE,3,10.1016/j.apsusc.2011.12.023
23360161,2011,2013,15400000,0,32612,3,SE,3,10.1016/j.pquantelec.2012.03.006
23360161,2011,2013,15400000,0,32612,3,SE,3,10.1007/s00340-012-4995-8
23360161,2011,2013,15400000,0,32612,3,SE,3,10.1364/oe.19.019093
23360161,2011,2013,15400000,0,32612,3,SE,3,10.1063/1.3624925
22360079,2010,2012,15000000,0,14401,3,SE,1,10.1063/1.3593462
22360079,2010,2012,15000000,0,14401,3,SE,1,10.1103/physrevlett.107.114501
22360079,2010,2012,15000000,0,14401,3,SE,1,10.1146/annurev-fluid-120710-101228
23340090,2011,2013,15400000,0,82108,3,SE,10,10.1063/1.4870839
23340090,2011,2013,15400000,0,82108,3,SE,10,10.1038/ncomms4268
23340090,2011,2013,15400000,0,82108,3,SE,10,10.1364/ome.3.000977
23340090,2011,2013,15400000,0,82108,3,SE,10,10.1103/physrevb.88.041306
23340090,2011,2013,15400000,0,82108,3,SE,10,10.1021/cg201513m
23340090,2011,2013,15400000,0,82108,3,SE,10,10.1063/1.4721663
23340090,2011,2013,15400000,0,82108,3,SE,10,10.1103/physrevb.86.115330
23340090,2011,2013,15400000,0,82108,3,SE,10,10.1364/ome.1.000379
23340090,2011,2013,15400000,0,82108,3,SE,10,10.1103/physrevlett.107.166604
23340090,2011,2013,15400000,0,82108,3,SE,10,10.1063/1.4792315
23340090,2011,2013,15400000,0,82108,3,SE,10,10.7567/jjap.52.04cg11
23340090,2011,2013,15400000,0,82108,3,SE,10,10.1016/j.jcrysgro.2012.12.129
23340090,2011,2013,15400000,0,82108,3,SE,10,10.1016/j.jcrysgro.2012.12.155
23340090,2011,2013,15400000,0,82108,3,SE,10,10.1063/1.4869261
23340090,2011,2013,15400000,0,82108,3,SE,10,10.1007/s00339-013-7905-y
23340090,2011,2013,15400000,0,82108,3,SE,10,10.1103/physrevb.86.115323
23340090,2011,2013,15400000,0,82108,3,SE,10,10.1143/jjap.51.10nd14
23340090,2011,2013,15400000,0,82108,3,SE,10,10.1103/physrevb.87.085315
23340090,2011,2013,15400000,0,82108,3,SE,10,10.1143/apex.4.055501
23340090,2011,2013,15400000,0,82108,3,SE,10,10.1063/1.3589965
23340090,2011,2013,15400000,0,82108,3,SE,10,10.1117/12.873675
23340090,2011,2013,15400000,0,82108,3,SE,10,10.1063/1.3577960
23340090,2011,2013,15400000,0,82108,3,SE,10,10.3938/jkps.58.1244
23340090,2011,2013,15400000,0,82108,3,SE,10,10.1063/1.3601016
23340090,2011,2013,15400000,0,82108,3,SE,10,10.1088/0957-4484/22/33/335201
23340090,2011,2013,15400000,0,82108,3,SE,10,10.1021/cg200930v
23340090,2011,2013,15400000,0,82108,3,SE,10,10.1143/apex.4.125001
23360300,2011,2013,14800000,0,12102,3,SE,1,10.1016/j.scriptamat.2013.10.007
23360300,2011,2013,14800000,0,12102,3,SE,1,10.1016/j.actamat.2013.10.048
23360300,2011,2013,14800000,0,12102,3,SE,1,10.1016/j.actamat.2013.04.060
23360300,2011,2013,14800000,0,12102,3,SE,1,10.1016/j.jallcom.2012.02.023
23360300,2011,2013,14800000,0,12102,3,SE,1,10.1016/j.actamat.2011.12.033
23360300,2011,2013,14800000,0,12102,3,SE,1,10.1016/j.actamat.2012.07.032
23360300,2011,2013,14800000,0,12102,3,SE,1,10.4028/www.scientific.net/msf.706-709.1921
23360300,2011,2013,14800000,0,12102,3,SE,1,10.1016/j.jallcom.2011.12.113
22360107,2010,2012,13600000,0,22604,3,SE,2,10.1299/jbse.7.259
22360107,2010,2012,13600000,0,22604,3,SE,2,10.1109/tsmca.2011.2162501
22360001,2010,2012,14200000,0,11301,3,SE,1,10.1016/j.ssc.2012.10.013
22360001,2010,2012,14200000,0,11301,3,SE,1,10.1088/1742-6596/400/3/032079
22360158,2010,2012,14300000,0,132678,3,SE,3,10.1587/transcom.e95.b.3688
