awardnumber,startfiscalyear,endfiscalyear,directcost,allocation_niicode,institution_niicode,project_length,field_niicode,institution_table_group,doi,Title,Authors,Source Title,Publication Date,Publication Year,Conference Title,Conference Date,Total Citations,Average per Year,ave3,ave5
22360348,2010,2013,14800000,0,17102,4,SE,1,10.1016/j.jbiosc.2012.11.011,Heparin-conjugated gelatin as a growth factor immobilization scaffold,"Nakamura, Shintaro; Kubo, Takafumi; Ijima, Hiroyuki",JOURNAL OF BIOSCIENCE AND BIOENGINEERING,MAY 2013,2013,,,23.0,2.09,1.666666667,2.2
22360348,2010,2013,14800000,0,17102,4,SE,1,10.1016/j.jbiosc.2012.11.015,Nucleus number in clusters of transplanted fetal liver cells increases by partial hepatectomy of recipient rats,"Shirakigawa, Nana; Ijima, Hiroyuki",JOURNAL OF BIOSCIENCE AND BIOENGINEERING,MAY 2013,2013,,,4.0,0.36,0.333333333,0.4
22360348,2010,2013,14800000,0,17102,4,SE,1,10.1016/j.jbiosc.2013.05.020,Base structure consisting of an endothelialized vascular-tree network and hepatocytes for whole liver engineering,"Shirakigawa, Nana; Takei, Takayuki; Ijima, Hiroyuki",JOURNAL OF BIOSCIENCE AND BIOENGINEERING,DEC 2013,2013,,,33.0,3.0,1.333333333,2.6
22360348,2010,2013,14800000,0,17102,4,SE,1,10.1016/j.jbiosc.2013.05.031,Solubilized matrix derived from decellularized liver as a growth factor-immobilizable scaffold for hepatocyte culture,"Nakamura, Shintaro; Ijima, Hiroyuki",JOURNAL OF BIOSCIENCE AND BIOENGINEERING,DEC 2013,2013,,,42.0,3.82,1.0,2.8
22360348,2010,2013,14800000,0,17102,4,SE,1,10.1016/j.bej.2012.09.007,Development of growth factor-immobilizable material for hepatocyte transplantation,"Hou, Yung-Te; Ijima, Hiroyuki; Shirakigawa, Nana; Takei, Takayuki; Kawakami, Koei",BIOCHEMICAL ENGINEERING JOURNAL,DEC 15 2012,2012,,,12.0,1.0,0.666666667,0.6
22360348,2010,2013,14800000,0,17102,4,SE,1,10.1016/j.jbiosc.2012.05.022,Decellularized liver as a practical scaffold with a vascular network template for liver tissue engineering,"Shirakigawa, Nana; Ijima, Hiroyuki; Takei, Takayuki",JOURNAL OF BIOSCIENCE AND BIOENGINEERING,NOV 2012,2012,,,56.0,4.67,2.333333333,5.2
22360348,2010,2013,14800000,0,17102,4,SE,1,10.1016/j.jbiosc.2011.05.003,Growth factor/heparin-immobilized collagen gel system enhances viability of transplanted hepatocytes and induces angiogenesis,"Hou, Yung-Te; Ijima, Hiroyuki; Takei, Takayuki; Kawakami, Koei",JOURNAL OF BIOSCIENCE AND BIOENGINEERING,SEP 2011,2011,,,39.0,3.0,4.0,3.2
23350093,2011,2013,15300000,0,32660,3,SE,3,10.1246/cl.2011.1161,Visible Light Responsive Electrospun TiO2 Fibers Embedded with WO3 Nanoparticles,"Nakata, Kazuya; Liu, Baoshun; Goto, Yuri; Ochiai, Tsuyoshi; Sakai, Munetoshi; Sakai, Hideki; Murakami, Taketoshi; Abe, Masahiko; Fujishima, Akira",CHEMISTRY LETTERS,OCT 5 2011,2011,,,14.0,1.08,2.0,1.4
22340137,2010,2012,14300000,0,13901,3,SE,1,10.1007/s00382-011-1235-6,The Intra-Seasonal Oscillation and its control of tropical cyclones simulated by high-resolution global atmospheric models,"Satoh, M.; Oouchi, K.; Nasuno, T.; Taniguchi, H.; Yamada, Y.; Tomita, H.; Kodama, C.; Kinter, J.; Achuthavarier, D.; Manganello, J.; Cash, B.; Jung, T.; Palmer, T.; Wedi, N.",CLIMATE DYNAMICS,NOV 2012,2012,,,46.0,3.83,5.333333333,5.6
22340137,2010,2012,14300000,0,13901,3,SE,1,10.2151/sola.2011-043,Verification of Downscaling Framework for Interannual Variation of Tropical Cyclone in Western North Pacific,"Sato, Tomonori; Juri, Akira; Masuyama, Kei; Imakita, Eiji; Kimoto, Masahide",SOLA,2011,2011,,,2.0,0.15,0.0,0.0
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1021/cg4013262,Design of Crystalline Spaces for Molecular Rotations in Crystals,"Liu, Zun-qi; Kubo, Kazuya; Noro, Shin-ichiro; Akutagawa, Tomoyuki; Nakamura, Takayoshi",CRYSTAL GROWTH & DESIGN,FEB 2014,2014,,,21.0,2.1,2.0,3.6
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1038/srep03758,Gold nanoparticle assemblies stabilized by bis(phthalocyaninato)lanthanide(III) complexes through van der Waals interactions,"Noda, Yuki; Noro, Shin-ichiro; Akutagawa, Tomoyuki; Nakamura, Takayoshi",SCIENTIFIC REPORTS,JAN 20 2014,2014,,,20.0,2.0,2.666666667,3.0
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1039/c2dt32542j,Molecular motion in pyridazinium/crown ether supramolecular cation salts of a nickel dithiolene complex,"Liu, Zun-qi; Kubo, Kazuya; Lin, Li; Hoshino, Norihisa; Noro, Shin-ichiro; Akutagawa, Tomoyuki; Nakamura, Takayoshi",DALTON TRANSACTIONS,2013,2013,,,11.0,1.0,0.666666667,1.2
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1021/ic301823j,Highly Selective CO2 Adsorption Accompanied with Low-Energy Regeneration in a Two-Dimensional Cu(II) Porous Coordination Polymer with Inorganic Fluorinated PF6- Anions,"Noro, Shin-ichiro; Hijikata, Yuh; Inukai, Munehiro; Fukushima, Tomohiro; Horike, Satoshi; Higuchi, Masakazu; Kitagawa, Susumu; Akutagawa, Tomoyuki; Nakamura, Takayoshi",INORGANIC CHEMISTRY,JAN 7 2013,2013,,,57.0,5.18,9.666666667,8.2
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1246/cl.2013.137,(3-Fluoro-4-methoxyanilinium)(+)([18]Crown-6) Supramolecular Cation Salt of Ferromagnetic [(MnCrIII)-Cr-II(oxalate)(3)](-),"Endo, Toru; Kubo, Kazuya; Yoshitake, Masashi; Noro, Shin-ichiro; Akutagawa, Tomoyuki; Nakamura, Takayoshi",CHEMISTRY LETTERS,FEB 5 2013,2013,,,3.0,0.27,0.0,0.2
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1016/j.ica.2013.02.018,Crystal structure of a supramolecular cation salt (adamantylammonium(+))(2)(benzo[18]crown-6)(2)[Pd(dmit)(2)](2-)(acetone)(2),"Kubo, Kazuya; Yan, Yin-Nan; Noro, Shin-ichiro; Akutagawa, Tomoyuki; Nakamura, Takayoshi",INORGANICA CHIMICA ACTA,AUG 1 2013,2013,,,0.0,0.0,0.0,0.0
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1039/c3ce40220g,Dielectric and structural phase transition of [Ni(dmit)(2)](-) salt with (4-ethoxyanilinium)([18]crown-6) supramolecular cation,"Ye, Qiong; Shi, Ping-Ping; Fu, Xue-Qun; Akutagawa, Tomoyuki; Nakamura, Takayoshi",CRYSTENGCOMM,2013,2013,,,18.0,1.64,2.333333333,2.2
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1038/srep02249,Molecule-displacive ferroelectricity in organic supramolecular solids,"Ye, Heng-Yun; Zhang, Yi; Noro, Shin-ichiro; Kubo, Kazuya; Yoshitake, Masashi; Liu, Zun-Qi; Cai, Hong-Ling; Fu, Da-Wei; Yoshikawa, Hirofumi; Awaga, Kunio; Xiong, Ren-Gen; Nakamura, Takayoshi",SCIENTIFIC REPORTS,JUL 22 2013,2013,,,44.0,4.0,1.666666667,3.4
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1021/ic301949n,"Porous Coordination Polymer Polymorphs with Different Flexible Pores Using a Structurally Flexible and Bent 1,3-Bis(4-pyridyl)propane Ligand","Fukuhara, Katsuo; Noro, Shin-ichiro; Sugimoto, Kunihisa; Akutagawa, Tomoyuki; Kubo, Kazuya; Nakamura, Takayoshi",INORGANIC CHEMISTRY,APR 15 2013,2013,,,31.0,2.82,5.0,4.4
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1021/ic400276c,Rational Synthesis of a Porous Copper(II) Coordination Polymer Bridged by Weak Lewis-Base Inorganic Monoanions Using an Anion-Mixing Method,"Noro, Shin-ichiro; Fukuhara, Katsuo; Hijikata, Yuh; Kubo, Kazuya; Nakamura, Takayoshi",INORGANIC CHEMISTRY,MAY 20 2013,2013,,,10.0,0.91,1.333333333,1.0
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1039/c3dt51104a,"Anion-dependent host-guest properties of porous assemblies of coordination complexes (PACs), [Cu(A)(2)(py)(4)] (A = PF6, BF4, CF3SO3, and CH3SO3; py = pyridine), based on Werner-type copper(II) complexes in the solid state","Noro, Shin-ichiro; Fukuhara, Katsuo; Sugimoto, Kunihisa; Hijikata, Yuh; Kubo, Kazuya; Nakamura, Takayoshi",DALTON TRANSACTIONS,2013,2013,,,19.0,1.73,2.666666667,2.6
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1021/ja401060q,Graphene Oxide Nanosheet with High Proton Conductivity,"Karim, Mohammad Razaul; Hatakeyama, Kazuto; Matsui, Takeshi; Takehira, Hiroshi; Taniguchi, Takaaki; Koinuma, Michio; Matsumoto, Yasumichi; Akutagawa, Tomoyuki; Nakamura, Takayoshi; Noro, Shin-ichiro; Yamada, Teppei; Kitagawa, Hiroshi; Hayami, Shinya",JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,JUN 5 2013,2013,,,412.0,37.45,22.0,30.0
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1140/epjb/e2013-40353-3,Magnetic ordering of spin systems having fractal dimensions Experimental study,"Naito, T.; Yamamoto, H.; Okuda, K.; Konishi, K.; Mayama, H.; Yamaguchi, D.; Koizumi, S.; Kubo, K.; Nakamura, T.",EUROPEAN PHYSICAL JOURNAL B,OCT 2 2013,2013,,,6.0,0.55,1.333333333,1.0
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1039/c3dt52249k,The effect of doping a molecular spin ladder with non-magnetic impurities,"Nishihara, Sadafumi; Zhang, Xiao; Kunishio, Kazuhisa; Inoue, Katsuya; Ren, Xiao-Ming; Akutagawa, Tomoyuki; Kishine, Jun-ichiro; Fujisawa, Masashi; Asakura, Atsushi; Okubo, Susumu; Ohta, Hitoshi; Nakamura, Takayoshi",DALTON TRANSACTIONS,2013,2013,,,7.0,0.64,0.666666667,0.4
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1039/c2ce25050k,Hydrogen-bonded maleate counter anions in tetrathiafulvalene crystals,"Jayanty, Subbalakshmi; Akutagawa, Tomoyuki; Nakamura, Takayoshi",CRYSTENGCOMM,2012,2012,,,2.0,0.17,0.333333333,0.2
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1246/bcsj.20110371,Molecular Motions and Hydrogen-Bonding Networks in (o-Aminoanilinium)-(Crown Ethers)-[PMo12O40](4-) Crystals,"Endo, Daigoro; Akutagawa, Tomoyuki; Kubo, Kazuya; Noro, Shin-ichiro; Cronin, Leroy; Nakamura, Takayoshi",BULLETIN OF THE CHEMICAL SOCIETY OF JAPAN,MAR 15 2012,2012,,,8.0,0.67,0.333333333,0.8
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1016/j.inoche.2012.03.012,[Ni(dmit)(2)](-) salt with flexible supramolecular cation rotator,"Ye, Qiong; Shi, Ping-Ping; Chen, Zi-Qi; Akutagawa, Tomoyuki; Noro, Shin-ichiro; Nakamura, Takayoshi",INORGANIC CHEMISTRY COMMUNICATIONS,JUN 2012,2012,,,1.0,0.08,0.0,0.0
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1039/c2dt30807j,"Crystal structures and magnetic properties of (4,4 '-phenylazophenyl)-diammonium(crown ethers)[Ni(dmit)(2)](2) crystals","Hoshino, Norihisa; Kubo, Kazuya; Nakamura, Takayoshi; Akutagawa, Tomoyuki",DALTON TRANSACTIONS,2012,2012,,,7.0,0.58,0.0,0.4
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1039/c2ce25493j,Cation-anion packing and molecular motion in (m-fluoroanilinium)(dibenzo[18]crown-6)[Ni(mnt)(2)](-)(CH3CN)(0.25) crystals,"Takahashi, Kiyonori; Hoshino, Norihisa; Kubo, Kazuya; Nakamura, Takayoshi; Akutagawa, Tomoyuki",CRYSTENGCOMM,2012,2012,,,2.0,0.17,0.333333333,0.4
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1039/c2dt30398a,Incorporation of cationic electron donor of Ni-pyridyltetrathiafulvalene with anionic electron acceptor of polyoxometalate,"Tsunashima, Ryo; Matsumoto, Takumi; Hoshino, Norihisa; Niiho, Wataru; Kimura, Mizuki; Kondo, Kei; Suyama, Yoshihiko; Nishioka, Yukihiro; Kawamata, Jun; Noro, Shin-ichiro; Nakamura, Takayoshi; Akutagawa, Tomoyuki; Ishiguro, Katsuya",DALTON TRANSACTIONS,2012,2012,,,4.0,0.33,0.666666667,0.6
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1246/cl.2012.772,Synthesis and Crystal Structure of a One-dimensional Cu(II) Coordination Polymer Bridged by Inorganic CH3SO3- Anions Using Werner-type Cu(II) Complexes as Building Blocks,"Noro, Shin-ichiro; Kubo, Kazuya; Nakamura, Takayoshi",CHEMISTRY LETTERS,AUG 5 2012,2012,,,2.0,0.17,0.333333333,0.4
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1002/ejic.201200099,"Flexible cis-Cyclohexane-1,4-diammonium Ion in Magnetic [Ni(dmit)2] Crystals","Ye, Qiong; Shi, Ping-Ping; Chen, Zi-Qi; Akutagawa, Tomoyuki; Noro, Shin-ichiro; Nakamura, Takayoshi",EUROPEAN JOURNAL OF INORGANIC CHEMISTRY,AUG 2012,2012,,,14.0,1.17,0.0,1.0
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1246/cl.2012.1314,"Synthesis, Crystal Structure, and Adsorption Properties of Werner-type Cu(II) Complex [Cu(CF3SO3)(2)(4-methylpyridine)(4)]","Noro, Shin-ichiro; Fukuhara, Katsuo; Kubo, Kazuya; Nakamura, Takayoshi",CHEMISTRY LETTERS,OCT 5 2012,2012,,,4.0,0.33,0.666666667,0.4
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1021/ic302093b,Supramolecular Rotators of (Aniliniums)([18]crown-6) in Electrically Conducting [Ni(dmit)(2)] Crystals,"Hoshino, Norihisa; Yoshii, Yuuya; Aonuma, Masaki; Kubo, Kazuya; Nakamura, Takayoshi; Akutagawa, Tomoyuki",INORGANIC CHEMISTRY,DEC 3 2012,2012,,,16.0,1.33,1.0,1.0
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1039/c2ce25945a,Structural phase transitions induced by molecular motions within an (anilinium)(L-tartrate) ionic molecular crystal,"Yoshii, Yuuya; Hoshino, Norihisa; Nakamura, Takayoshi; Akutagawa, Tomoyuki",CRYSTENGCOMM,2012,2012,,,14.0,1.17,2.333333333,1.6
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1039/c1cp20074g,Exploring the thermochromism of sulfite-embedded polyoxometalate capsules,"Tsunashima, Ryo; Long, De-Liang; Endo, Toru; Noro, Shin-ichiro; Akutagawa, Tomoyuki; Nakamura, Takayoshi; Cabrera, Raul Quesada; McMillan, Paul F.; Koegerler, Paul; Cronin, Leroy",PHYSICAL CHEMISTRY CHEMICAL PHYSICS,2011,2011,,,17.0,1.31,2.0,2.0
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1021/cg2001392,Rational Construction of Wide Coordination Space and Control of Adsorption Properties in One-Dimensional Cu(II) Coordination Polymer,"Noro, Shin-ichiro; Fukuhara, Katsuo; Kubo, Kazuya; Nakamura, Takayoshi",CRYSTAL GROWTH & DESIGN,JUN 2011,2011,,,29.0,2.23,3.666666667,3.8
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1021/ic200683e,Hydrogen-Bonded Assemblies of Two-Electron Reduced Mixed-Valence [XMo12O40] (X = P and Si) with p-Phenylenediamines,"Akutagawa, Tomoyuki; Kudo, Fumito; Tsunashima, Ryo; Noro, Shin-ichiro; Cronin, Leroy; Nakamura, Takayoshi",INORGANIC CHEMISTRY,JUL 18 2011,2011,,,17.0,1.31,2.0,1.4
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1021/cg2007556,"Polymorphs and Structural Phase Transition of [Ni(dmit)(2)](-) Crystals Induced by Flexible (trans-Cyclohexane-1,4-diammonium)(Benzo[18]crown-6)(2) Supramolecule","Ye, Qiong; Akutagawa, Tomoyuki; Hoshino, Norihisa; Kikuchi, Takemitsu; Noro, Shin-ichiro; Xiong, Ren-Gen; Nakamura, Takayoshi",CRYSTAL GROWTH & DESIGN,SEP 2011,2011,,,49.0,3.77,3.0,5.4
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1039/c1ce05581j,Structural phase transition due to the flexible supramolecule of (4-cyanomethylanilinium)([18]crown-6) in [Ni(dmit)(2)](-) crystal,"Ye, Qiong; Akutagawa, Tomoyuki; Ye, Heng-Yun; Hang, Tian; Ge, Jia-Zhen; Xiong, Ren-Gen; Noro, Shin-ichiro; Nakamura, Takayoshi",CRYSTENGCOMM,2011,2011,,,19.0,1.46,1.666666667,1.8
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1002/chem.201101743,Huge Dielectric Response and Molecular Motions in Paddle-Wheel [Cu-2(II)(Adamantylcarboxylate)(4)(DMF)(2)]center dot(DMF)(2),"Ye, Qiong; Takahashi, Kiyonori; Hoshino, Norihisa; Kikuchi, Takemitsu; Akutagawa, Tomoyuki; Noro, Shin-ichiro; Takeda, Sadamu; Nakamura, Takayoshi",CHEMISTRY-A EUROPEAN JOURNAL,DEC 2011,2011,,,16.0,1.23,2.666666667,2.6
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1039/c0dt01140a,Supramolecular cations of the m-fluoroanilinium(dibenzo[18]crown-6) in ferromagnetic salt,"Endo, Toru; Akutagawa, Tomoyuki; Noro, Shin-ichiro; Nakamura, Takayoshi",DALTON TRANSACTIONS,2011,2011,,,36.0,2.77,4.0,3.8
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1002/ejic.201000835,An Imidazolate- and Azide-Bridged Copper(II) Coordination Polymer Consisting of Alternating Di- and Mononuclear Units,"Sakai, Ken-ichi; Akutagawa, Tomoyuki; Nakamura, Takayoshi",EUROPEAN JOURNAL OF INORGANIC CHEMISTRY,JAN 2011,2011,,,8.0,0.62,0.666666667,0.8
23350085,2011,2013,15500000,0,10101,3,SE,1,10.1039/c0dt01129k,Diverse structures and adsorption properties of quasi-Werner-type copper(II) complexes with flexible and polar axial bonds,"Noro, Shin-ichiro; Ohba, Tomonori; Fukuhara, Katsuo; Takahashi, Yukiko; Akutagawa, Tomoyuki; Nakamura, Takayoshi",DALTON TRANSACTIONS,2011,2011,,,21.0,1.62,3.0,2.6
23360084,2011,2014,5000000,0,14401,4,SE,1,10.1017/jfm.2012.36,Effects of heat conduction in a wall on thermoacoustic-wave propagation,"Sugimoto, N.; Hyodo, H.",JOURNAL OF FLUID MECHANICS,APR 25 2012,2012,,,4.0,0.33,0.333333333,0.4
23350011,2011,2013,8600000,0,24402,3,SE,2,10.1039/c4cp00822g,An ab initio MO study of heavy atom effects on the zero-field splitting tensors of high-spin nitrenes: how the spin-orbit contributions are affected,"Sugisaki, Kenji; Toyota, Kazuo; Sato, Kazunobu; Shiomi, Daisuke; Kitagawa, Masahiro; Takui, Takeji",PHYSICAL CHEMISTRY CHEMICAL PHYSICS,2014,2014,,,13.0,1.3,2.0,2.0
23350011,2011,2013,8600000,0,24402,3,SE,2,10.1002/anie.201301435,Hexamethoxyphenalenyl as a Possible Quantum Spin Simulator: An Electronically Stabilized Neutral pi Radical with Novel Quantum Coherence Owing to Extremely High Nuclear Spin Degeneracy,"Ueda, Akira; Suzuki, Shuichi; Yoshida, Kenta; Fukui, Kozo; Sato, Kazunobu; Takui, Takeji; Nakasuji, Kazuhiro; Morita, Yasushi",ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,2013,2013,,,37.0,3.36,2.666666667,3.2
23350011,2011,2013,8600000,0,24402,3,SE,2,10.1080/00268976.2013.811304,Pulsed electron spin nutation spectroscopy for weakly exchange-coupled multi-spin molecular systems with nuclear hyperfine couplings: a general approach to bi- and triradicals and determination of their spin dipolar and exchange interactions,"Ayabe, Kazuki; Sato, Kazunobu; Nakazawa, Shigeaki; Nishida, Shinsuke; Sugisaki, Kenji; Ise, Tomoaki; Morita, Yasushi; Toyota, Kazuo; Shiomi, Daisuke; Kitagawa, Masahiro; Suzuki, Shuichi; Okada, Keiji; Takui, Takeji",MOLECULAR PHYSICS,OCT 1 2013,2013,,,12.0,1.09,0.666666667,1.2
23350011,2011,2013,8600000,0,24402,3,SE,2,10.1039/c2cp40778g,Pulsed electron spin nutation spectroscopy of weakly exchange-coupled biradicals: a general theoretical approach and determination of the spin dipolar interaction,"Ayabe, Kazuki; Sato, Kazunobu; Nishida, Shinsuke; Ise, Tomoaki; Nakazawa, Shigeaki; Sugisaki, Kenji; Morita, Yasushi; Toyota, Kazuo; Shiomi, Daisuke; Kitagawa, Masahiro; Takui, Takeji",PHYSICAL CHEMISTRY CHEMICAL PHYSICS,2012,2012,,,18.0,1.5,1.666666667,2.2
23350011,2011,2013,8600000,0,24402,3,SE,2,10.1002/anie.201204489,A Synthetic Two-Spin Quantum Bit: g-Engineered Exchange-Coupled Biradical Designed for Controlled-NOT Gate Operations,"Nakazawa, Shigeaki; Nishida, Shinsuke; Ise, Tomoaki; Yoshino, Tomohiro; Mori, Nobuyuki; Rahimi, Robabeh D.; Sato, Kazunobu; Morita, Yasushi; Toyota, Kazuo; Shiomi, Daisuke; Kitagawa, Masahiro; Hara, Hideyuki; Carl, Patrick; Hoefer, Peter; Takui, Takeji",ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,2012,2012,,,97.0,8.08,2.666666667,6.0
23350011,2011,2013,8600000,0,24402,3,SE,2,10.1007/s00723-011-0269-6,Intramolecular Hydrogen Bonding in Calix[4]arene-Based Nitroxide Monoradical and Biradical as Studied by CW-ESR and Pulse-ESR HYSCORE Spectroscopy,"Sawai, Takatoshi; Sato, Kazunobu; Shiomi, Daisuke; Toyota, Kazuo; Wang, Qi; Wang, Jia-Song; Li, Yong; Wu, Guo-Shi; Takui, Takeji",APPLIED MAGNETIC RESONANCE,DEC 2011,2011,,,3.0,0.23,0.0,0.0
23350011,2011,2013,8600000,0,24402,3,SE,2,10.1002/anie.201302091,"Indeno[2,1-b]fluorene: A 20-pi-Electron Hydrocarbon with Very Low-Energy Light Absorption","Shimizu, Akihiro; Kishi, Ryohei; Nakano, Masayoshi; Shiomi, Daisuke; Sato, Kazunobu; Takui, Takeji; Hisaki, Ichiro; Miyata, Mikiji; Tobe, Yoshito",ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,2013,2013,,,174.0,15.82,16.66666667,18.8
23350011,2011,2013,8600000,0,24402,3,SE,2,10.1039/c3cc41801d,Ligand-induced electron spin-assembly on a DNA tile,"Atsumi, Hiroshi; Nakazawa, Shigeaki; Dohno, Chikara; Sato, Kazunobu; Takui, Takeji; Nakatani, Kazuhiko",CHEMICAL COMMUNICATIONS,2013,2013,,,17.0,1.55,1.333333333,1.8
23350011,2011,2013,8600000,0,24402,3,SE,2,10.1246/bcsj.20130264,Synthesis and Magnetic Properties of Nitronyl Nitroxides with an Adjacent Chiral Group,"Tanimoto, Ryu; Suzuki, Shuichi; Kozaki, Masatoshi; Shiomi, Daisuke; Sato, Kazunobu; Takui, Takeji; Okada, Keiji",BULLETIN OF THE CHEMICAL SOCIETY OF JAPAN,FEB 15 2014,2014,,,3.0,0.3,0.0,0.2
23350011,2011,2013,8600000,0,24402,3,SE,2,10.1021/ic4020898,Preparation and Magnetic Properties of Metal-Complexes from N-t-Butyl-N-oxidanyl-2-amino-(nitronyl nitroxide),"Furui, Takanori; Suzuki, Shuichi; Kozaki, Masatoshi; Shiomi, Daisuke; Sato, Kazunobu; Takui, Takeji; Okada, Keiji; Tretyakov, Evgeny V.; Tolstikov, Svyatoslav E.; Romanenko, Galina V.; Ovcharenko, Victor I.",INORGANIC CHEMISTRY,JAN 20 2014,2014,,,27.0,2.7,2.666666667,3.6
23350011,2011,2013,8600000,0,24402,3,SE,2,10.1002/asia.201200084,(Nitronyl Nitroxide)-Substituted Trioxytriphenylamine Radical Cation Tetrachlorogallate Salt: A 2p-Electron-Based Weak Ferromagnet Composed of a Triplet Diradical Cation,"Kuratsu, Masato; Suzuki, Shuichi; Kozaki, Masatoshi; Shiomi, Daisuke; Sato, Kazunobu; Takui, Takeji; Kanzawa, Tsuneki; Hosokoshi, Yuko; Lan, Xiao-Zheng; Miyazaki, Yuji; Inaba, Akira; Okada, Keiji",CHEMISTRY-AN ASIAN JOURNAL,JUN 2012,2012,,,37.0,3.08,2.666666667,2.4
23350011,2011,2013,8600000,0,24402,3,SE,2,10.1021/jp3071037,Time-Resolved Electron Paramagnetic Resonance and Phosphorescence Studies of the Lowest Excited Triplet States of Rh(III) Corrole Complexes,"Tanabe, Mana; Matsuoka, Hideto; Ohba, Yasunori; Yamauchi, Seigo; Sugisaki, Kenji; Toyota, Kazuo; Sato, Kazunobu; Takui, Takeji; Goldberg, Israel; Saltsman, Irena; Gross, Zeev",JOURNAL OF PHYSICAL CHEMISTRY A,OCT 4 2012,2012,,,18.0,1.5,0.666666667,1.6
23350011,2011,2013,8600000,0,24402,3,SE,2,10.1002/cphc.201100489,Spin Enhancement by Grinding of Cu-TANC Coordination Polymer Crystals Showing d-pi Interactions,"Tadokoro, Makoto; Nakamura, Masaharu; Anai, Takehiro; Shinoda, Takumi; Yamagata, Akio; Kawabe, Yu; Sato, Kazunobu; Shiomi, Daisuke; Takui, Takeji; Isoda, Kyosuke",CHEMPHYSCHEM,OCT 4 2011,2011,,,8.0,0.62,0.333333333,0.6
23350011,2011,2013,8600000,0,24402,3,SE,2,10.1021/ja2065768,"Synthesis, Crystal Structure, and Physical Properties of Sterically Unprotected Hydrocarbon Radicals","Kubo, Takashi; Katada, Yoshiki; Shimizu, Akihiro; Hirao, Yasukazu; Sato, Kazunobu; Takui, Takeji; Uruichi, Mikio; Yakushi, Kyuya; Haddon, Robert C.",JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,SEP 14 2011,2011,,,64.0,4.92,6.333333333,5.4
23350011,2011,2013,8600000,0,24402,3,SE,2,10.1002/ejic.201100488,Solution-Stable Triple Helicates of Quaterimidazole: Three-Dimensional Crystal Structures and Optical Resolution by Chiral-Column HPLC,"Yakiyama, Yumi; Murata, Tsuyoshi; Ise, Tomoaki; Shiomi, Daisuke; Sato, Kazunobu; Takui, Takeji; Nakasuji, Kazuhiro; Morita, Yasushi",EUROPEAN JOURNAL OF INORGANIC CHEMISTRY,AUG 2011,2011,,,14.0,1.08,2.0,1.6
23350011,2011,2013,8600000,0,24402,3,SE,2,10.1021/jz2014105,An Enantiopair of Organic Ferromagnet Crystals Based on Helical Molecular Packing of Achiral Organic Radicals,"Shiomi, Daisuke; Kanzaki, Yuld; Okada, Sho; Arima, Ryosuke; Miyazaki, Yuji; Inaba, Akira; Tanaka, Rika; Sato, Kazunobu; Takui, Takeji",JOURNAL OF PHYSICAL CHEMISTRY LETTERS,DEC 15 2011,2011,,,7.0,0.54,0.666666667,0.6
23350011,2011,2013,8600000,0,24402,3,SE,2,10.1016/j.cplett.2011.11.040,Complete assignment of spin sublevels in the lowest excited triplet state of corrole compounds by time-resolved EPR spectroscopy,"Yamauchi, Seigo; Tanabe, Mana; Ohba, Yasunori; Sugisaki, Kenji; Toyota, Kazuo; Sato, Kazunobu; Takui, Takeji; Saltsman, Irena",CHEMICAL PHYSICS LETTERS,JAN 10 2012,2012,,,8.0,0.67,0.666666667,0.8
