awardnumber,startfiscalyear,endfiscalyear,directcost,allocation_niicode,institution_niicode,project_length,field_niicode,institution_table_group,doi,Title,Authors,Source Title,Publication Date,Publication Year,Total Citations,Average per Year,ave_3,ave_5
23591012,2011,2013,4000000,1,13601,3,BIO,1,10.1155/2013/456965,International Consensus Diagnostic Criteria for Autoimmune Pancreatitis and Its Japanese Amendment Have Improved Diagnostic Ability over Existing Criteria,"Maruyama, Masahiro; Watanabe, Takayuki; Kanai, Keita; Oguchi, Takaya; Muraki, Takashi; Hamano, Hideaki; Arakura, Norikazu; Kawa, Shigeyuki",GASTROENTEROLOGY RESEARCH AND PRACTICE,2013,2013,27,2.45,2.0,3.8
23591012,2011,2013,4000000,1,13601,3,BIO,1,10.1002/art.34593,Recommendations for the nomenclature of IgG4-related disease and its individual organ system manifestations,"Stone, John H.; Khosroshahi, Arezou; Deshpande, Vikram; Chan, John K. C.; Heathcote, J. Godfrey; Aalberse, Rob; Azumi, Atsushi; Bloch, Donald B.; Brugge, William R.; Carruthers, Mollie N.; Cheuk, Wah; Cornell, Lynn; Fernandez-Del Castillo, Carlos; Ferry, Judith A.; Forcione, David; Kloeppel, Guenter; Hamilos, Daniel L.; Kamisawa, Terumi; Kasashima, Satomi; Kawa, Shigeyuki; Kawano, Mitsuhiro; Masaki, Yasufumi; Notohara, Kenji; Okazaki, Kazuichi; Ryu, Ji Kon; Saeki, Takako; Sahani, Dushyant; Sato, Yasuharu; Smyrk, Thomas; Stone, James R.; Takahira, Masayuki; Umehara, Hisanori; Webster, George; Yamamoto, Motohisa; Yi, Eunhee; Yoshino, Tadashi; Zamboni, Giuseppe; Zen, Yoh; Chari, Suresh",ARTHRITIS AND RHEUMATISM,12-Oct,2012,451,37.58,34.33333333,42.4
23591012,2011,2013,4000000,1,13601,3,BIO,1,10.1038/modpathol.2012.72,Consensus statement on the pathology of IgG4-related disease,"Deshpande, Vikram; Zen, Yoh; Chan, John K.; Yi, Eunhee E.; Sato, Yasuharu; Yoshino, Tadashi; Kloeppel, Guenter; Heathcote, J. Godfrey; Khosroshahi, Arezou; Ferry, Judith A.; Aalberse, Rob C.; Bloch, Donald B.; Brugge, William R.; Bateman, Adrian C.; Carruthers, Mollie N.; Chari, Suresh T.; Cheuk, Wah; Cornell, Lynn D.; Fernandez-Del Castillo, Carlos; Forcione, David G.; Hamilos, Daniel L.; Kamisawa, Terumi; Kasashima, Satomi; Kawa, Shigeyuki; Kawano, Mitsuhiro; Lauwers, Gregory Y.; Masaki, Yasufumi; Nakanuma, Yasuni; Notohara, Kenji; Okazaki, Kazuich; Ryu, Ji Kon; Saeki, Takako; Sahani, Dushyant V.; Smyrk, Thomas C.; Stone, James R.; Takahira, Masayuki; Webster, George J.; Yamamoto, Motohisa; Zamboni, Giuseppe; Umehara, Hisanori; Stone, John H.",MODERN PATHOLOGY,12-Sep,2012,1557,129.75,80.33333333,113.0
23591012,2011,2013,4000000,1,13601,3,BIO,1,10.3109/03009742.2012.761281,"Clinical features of a new disease concept, IgG4-related thyroiditis","Watanabe, T.; Maruyama, M.; Ito, T.; Fujinaga, Y.; Ozaki, Y.; Maruyama, M.; Kodama, R.; Muraki, T.; Hamano, H.; Arakura, N.; Kadoya, M.; Suzuki, S.; Komatsu, M.; Shimojo, H.; Notohara, K.; Uchida, M.; Kawa, S.",SCANDINAVIAN JOURNAL OF RHEUMATOLOGY,2013,2013,56,5.09,8.0,6.8
23591012,2011,2013,4000000,1,13601,3,BIO,1,10.1111/jgh.12248,Establishment of a serum IgG4 cut-off value for the differential diagnosis of IgG4-related sclerosing cholangitis: A Japanese cohort,"Ohara, Hirotaka; Nakazawa, Takahiro; Kawa, Shigeyuki; Kamisawa, Terumi; Shimosegawa, Tooru; Uchida, Kazushige; Hirano, Kenji; Nishino, Takayoshi; Hamano, Hideaki; Kanno, Atsushi; Notohara, Kenji; Hasebe, Osamu; Muraki, Takashi; Ishida, Etsuji; Naitoh, Itaru; Okazaki, Kazuichi",JOURNAL OF GASTROENTEROLOGY AND HEPATOLOGY,13-Jul,2013,46,4.18,4.666666667,6.0
23591012,2011,2013,4000000,1,13601,3,BIO,1,10.1016/j.anndiagpath.2013.04.010,IgG4-related disease-like fibrosis as an indicator of IgG4-related lymphadenopathy,"Uehara, Takeshi; Masumoto, Junya; Yoshizawa, Akihiko; Kobayashi, Yukihiro; Hamano, Hideaki; Kawa, Shigeyuki; Oki, Keiko; Oikawa, Nao; Honda, Takayuki; Ota, Hiroyoshi",ANNALS OF DIAGNOSTIC PATHOLOGY,13-Oct,2013,5,0.45,1.333333333,0.8
23591012,2011,2013,4000000,1,13601,3,BIO,1,10.1097/01.mpa.0000437323.52598.20,Mechanisms of Lower Bile Duct Stricture in Autoimmune Pancreatitis,"Watanabe, Takayuki; Maruyama, Masahiro; Ito, Tetsuya; Maruyama, Masafumi; Muraki, Takashi; Hamano, Hideaki; Arakura, Norikazu; Hasebe, Osamu; Kawa, Shigeyuki",PANCREAS,14-Mar,2014,9,0.9,1.666666667,1.0
23591012,2011,2013,4000000,1,13601,3,BIO,1,10.1007/s00535-011-0510-y,Risk factors for pancreatic stone formation in autoimmune pancreatitis over a long-term course,"Maruyama, Masahiro; Arakura, Norikazu; Ozaki, Yayoi; Watanabe, Takayuki; Ito, Tetsuya; Yoneda, Suguru; Maruyama, Masafumi; Muraki, Takashi; Hamano, Hideaki; Matsumoto, Akihiro; Kawa, Shigeyuki",JOURNAL OF GASTROENTEROLOGY,12-May,2012,30,2.5,4.0,3.6
23591012,2011,2013,4000000,1,13601,3,BIO,1,10.1007/s11604-011-0047-2,Characteristic magnetic resonance features of focal autoimmune pancreatitis useful for differentiation from pancreatic cancer,"Sugiyama, Yukiko; Fujinaga, Yasunari; Kadoya, Masumi; Ueda, Kazuhiko; Kurozumi, Masahiro; Hamano, Hideaki; Kawa, Shigeyuki",JAPANESE JOURNAL OF RADIOLOGY,12-May,2012,28,2.33,1.333333333,1.6
23591012,2011,2013,4000000,1,13601,3,BIO,1,10.1007/s10165-011-0571-z,"Comprehensive diagnostic criteria for IgG4-related disease (IgG4-RD), 2011","Umehara, Hisanori; Okazaki, Kazuichi; Masaki, Yasufumi; Kawano, Mitsuhiro; Yamamoto, Motohisa; Saeki, Takako; Matsui, Shoko; Yoshino, Tadashi; Nakamura, Shigeo; Kawa, Shigeyuki; Hamano, Hideaki; Kamisawa, Terumi; Shimosegawa, Toru; Shimatsu, Akira; Nakamura, Seiji; Ito, Tetsuhide; Notohara, Kenji; Sumida, Takayuki; Tanaka, Yoshiya; Mimori, Tsuneyo; Chiba, Tsutomu; Mishima, Michiaki; Hibi, Toshifumi; Tsubouchi, Hirohito; Inui, Kazuo; Ohara, Hirotaka",MODERN RHEUMATOLOGY,12-Feb,2012,1262,105.17,70.0,94.0
23591012,2011,2013,4000000,1,13601,3,BIO,1,10.1007/s00534-012-0521-y,Clinical diagnostic criteria of IgG4-related sclerosing cholangitis 2012,"Ohara, Hirotaka; Okazaki, Kazuichi; Tsubouchi, Hirohito; Inui, Kazuo; Kawa, Shigeyuki; Kamisawa, Terumi; Tazuma, Susumu; Uchida, Kazushige; Hirano, Kenji; Yoshida, Hitoshi; Nishino, Takayoshi; Ko, Shigeru B. H.; Mizuno, Nobumasa; Hamano, Hideaki; Kanno, Atsushi; Notohara, Kenji; Hasebe, Osamu; Nakazawa, Takahiro; Nakanuma, Yasuni; Takikawa, Hajime",JOURNAL OF HEPATO-BILIARY-PANCREATIC SCIENCES,12-Sep,2012,228,19.0,12.33333333,17.8
23591012,2011,2013,4000000,1,13601,3,BIO,1,10.1136/gutjnl-2012-303617,"Long-term outcomes of autoimmune pancreatitis: a multicentre, international analysis","Hart, Phil A.; Kamisawa, Terumi; Brugge, William R.; Chung, Jae Bock; Culver, Emma L.; Czako, Laszlo; Frulloni, Luca; Go, Vay Liang W.; Gress, Thomas M.; Kim, Myung-Hwan; Kawa, Shigeyuki; Lee, Kyu Taek; Lerch, Markus M.; Liao, Wei-Chih; Lohr, Matthias; Okazaki, Kazuichi; Ryu, Ji Kon; Schleinitz, Nicolas; Shimizu, Kyoko; Shimosegawa, Tooru; Soetikno, Roy; Webster, George; Yadav, Dhiraj; Zen, Yoh; Chari, Suresh T.",GUT,13-Dec,2013,315,28.64,24.33333333,32.0
23591266,2011,2014,4000000,1,11301,4,BIO,1,10.1016/j.nbd.2014.07.014,VPS35 dysfunction impairs lysosomal degradation of alpha-synuclein and exacerbates neurotoxicity in a Drosophila model of Parkinson's disease,"Miura, Emiko; Hasegawa, Takafumi; Konno, Masatoshi; Suzuki, Mari; Sugeno, Naoto; Fujikake, Nobuhiro; Geisler, Sven; Tabuchi, Mitsuaki; Oshima, Ryuji; Kikuchi, Akio; Baba, Toru; Wada, Keiji; Nagai, Yoshitaka; Takeda, Atsushi; Aoki, Masashi",NEUROBIOLOGY OF DISEASE,14-Nov,2014,129,12.9,10.0,13.2
23591266,2011,2014,4000000,1,11301,4,BIO,1,10.1007/s00415-014-7271-5,A case of steroid-responsive MADSAM with late appearance of a partial conduction block in the forearm,"Yoshida, Shun; Kikuchi, Akio; Tateyama, Maki; Tano, Ohito; Nishiyama, Ayumi; Akaishi, Tetsuya; Kato, Masaaki; Aoki, Masashi",JOURNAL OF NEUROLOGY,14-Apr,2014,0,0.0,0.0,0.0
23591266,2011,2014,4000000,1,11301,4,BIO,1,10.1186/1750-1326-7-38,Suppression of dynamin GTPase decreases alpha-synuclein uptake by neuronal and oligodendroglial cells: a potent therapeutic target for synucleinopathy,"Konno, Masatoshi; Hasegawa, Takafumi; Baba, Toru; Miura, Emiko; Sugeno, Naoto; Kikuchi, Akio; Fiesel, Fabienne C.; Sasaki, Tsutomu; Aoki, Masashi; Itoyama, Yasuto; Takeda, Atsushi",MOLECULAR NEURODEGENERATION,AUG 14 2012,2012,89,7.42,3.333333333,5.8
23591266,2011,2014,4000000,1,11301,4,BIO,1,10.1007/s00415-012-6730-0,Anti-voltage-gated potassium channel antibody is associated with chronic autonomic and sensory neuropathy,"Kaneko, Kimihiko; Tano, Ohito; Kikuchi, Akio; Hasegawa, Takafumi; Tateyama, Maki; Yoshioka, Masaru; Saito, Hiroshi; Watanabe, Osamu; Takeda, Atsushi; Aoki, Masashi",JOURNAL OF NEUROLOGY,13-Jan,2013,0,0.0,0.0,0.0
23591266,2011,2014,4000000,1,11301,4,BIO,1,10.1136/bmjopen-2012-002249,Hypometabolism in the supplementary and anterior cingulate cortices is related to dysphagia in Parkinson's disease: a cross-sectional and 3-year longitudinal cohort study,"Kikuchi, Akio; Baba, Toru; Hasegawa, Takafumi; Kobayashi, Michiko; Sugeno, Naoto; Konno, Masatoshi; Miura, Emiko; Hosokai, Yoshiyuki; Ishioka, Toshiyuki; Nishio, Yoshiyuki; Hirayama, Kazumi; Suzuki, Kyoko; Aoki, Masashi; Takahashi, Shoki; Fukuda, Hiroshi; Itoyama, Yasuto; Mori, Etsuro; Takeda, Atsushi",BMJ OPEN,2013,2013,14,1.27,0.333333333,1.4
23591428,2011,2013,3800000,1,32665,3,BIO,3,10.1016/j.thromres.2012.10.004,Treatment responses for disseminated intravascular coagulation in 25 children treated with recombinant thrombomodulin: A single institution experience,"Yagasaki, Hiroshi; Kato, Maiko; Shimozawa, Katsuyoshi; Hirai, Maiko; Nishikawa, Eri; Okuma, Hirotsugu; Ishii, Wakako; Imai, Yuki; Matsumura, Masaharu; Yonezawa, Ryuta; Yoshikawa, Kayo; Shichino, Hiroyuki; Chin, Motoaki; Mugishima, Hideo",THROMBOSIS RESEARCH,12-Dec,2012,9,0.75,1.0,0.6
23591428,2011,2013,3800000,1,32665,3,BIO,3,10.1111/j.1442-2042.2011.02865.x,Transplantation of mature adipocyte-derived dedifferentiated fat (DFAT) cells improves urethral sphincter contractility in a rat model,"Obinata, Daisuke; Matsumoto, Taro; Ikado, Yuichiro; Sakuma, Takahiro; Kano, Koichiro; Fukuda, Noboru; Yamaguchi, Kenya; Mugishima, Hideo; Takahashi, Satoru",INTERNATIONAL JOURNAL OF UROLOGY,11-Dec,2011,43,3.31,2.666666667,4.6
23592774,2011,2014,2500000,1,17701,4,BIO,1,10.3164/jcbn.14-42,A mitochondrial superoxide theory for oxidative stress diseases and aging,"Indo, Hiroko P.; Yen, Hsiu-Chuan; Nakanishi, Ikuo; Matsumoto, Ken-ichiro; Tamura, Masato; Nagano, Yumiko; Matsui, Hirofumi; Gusev, Oleg; Cornette, Richard; Okuda, Takashi; Minamiyama, Yukiko; Ichikawa, Hiroshi; Suenaga, Shigeaki; Oki, Misato; Sato, Tsuyoshi; Ozawa, Toshihiko; St Clair, Daret K.; Majima, Hideyuki J.",JOURNAL OF CLINICAL BIOCHEMISTRY AND NUTRITION,JAN 1 2015,2015,178,19.78,19.33333333,20.4
23592774,2011,2014,2500000,1,17701,4,BIO,1,10.3109/10715762.2013.829570,"Blue LED light exposure develops intracellular reactive oxygen species, lipid peroxidation, and subsequent cellular injuries in cultured bovine retinal pigment epithelial cells","Nakanishi-Ueda, T.; Majima, H. J.; Watanabe, K.; Ueda, T.; Indo, H. P.; Suenaga, S.; Hisamitsu, T.; Ozawa, T.; Yasuhara, H.; Koide, R.",FREE RADICAL RESEARCH,13-Oct,2013,39,3.55,2.333333333,2.4
23592774,2011,2014,2500000,1,17701,4,BIO,1,10.3164/jcbn.13-36,Mitochondrial reactive oxygen species accelerate gastric cancer cell invasion,"Tamura, Masato; Matsui, Hirofumi; Tomita, Tsutomu; Sadakata, Hisato; Indo, Hiroko P.; Majima, Hideyuki J.; Kaneko, Tsuyoshi; Hyodo, Ichinosuke",JOURNAL OF CLINICAL BIOCHEMISTRY AND NUTRITION,14-Jan,2014,31,3.1,3.666666667,3.0
23592774,2011,2014,2500000,1,17701,4,BIO,1,10.3164/jcbn.13-98,Reactive oxygen species involved cancer cellular specific 5-aminolevulinic acid uptake in gastric epithelial cells,"Ito, Hiromu; Tamura, Masato; Matsui, Hirofumi; Majima, Hideyuki J.; Indo, Hiroko P.; Hyodo, Ichinosuke",JOURNAL OF CLINICAL BIOCHEMISTRY AND NUTRITION,MAR 1 2014,2014,13,1.3,1.333333333,1.2
23592774,2011,2014,2500000,1,17701,4,BIO,1,10.3109/10715762.2012.698012,"Roles of mitochondria-generated reactive oxygen species on X-ray-induced apoptosis in a human hepatocellular carcinoma cell line, HLE","Indo, Hiroko P.; Inanami, Osamu; Koumura, Tomoko; Suenaga, Shigeaki; Yen, Hsiu-Chuan; Kakinuma, Shizuko; Matsumoto, Ken-Ichiro; Nakanishi, Ikuo; St Clair, William; St Clair, Daret K.; Matsui, Hirofumi; Cornette, Richard; Gusev, Oleg; Okuda, Takashi; Nakagawa, Yasuhito; Ozawa, Toshihiko; Majima, Hideyuki J.",FREE RADICAL RESEARCH,12-Aug,2012,32,2.67,3.666666667,3.4
23592774,2011,2014,2500000,1,17701,4,BIO,1,10.1039/c3ra22686g,Comparison of in vivo and in vitro antioxidative parameters for eleven food factors,"Indo, Hiroko P.; Nakanishi, Ikuo; Ohkubo, Kei; Yen, Hsiu-Chuan; Nyui, Minako; Manda, Sushma; Matsumoto, Ken-ichiro; Fukuhara, Kiyoshi; Anzai, Kazunori; Ikota, Nobuo; Matsui, Hirofumi; Minamiyama, Yukiko; Nakajima, Akira; Ichikawa, Hiroshi; Fukuzumi, Shunichi; Ozawa, Toshihiko; Mukai, Chiaki; Majima, Hideyuki J.",RSC ADVANCES,2013,2013,6,0.55,1.0,1.0
23592774,2011,2014,2500000,1,17701,4,BIO,1,10.1016/j.bbrc.2013.02.035,Snail modulates cell metabolism in MDCK cells,"Haraguchi, Misako; Indo, Hiroko P.; Iwasaki, Yasumasa; Iwashita, Yoichiro; Fukushige, Tomoko; Majima, Hideyuki J.; Izumo, Kimiko; Horiuchi, Masahisa; Kanekura, Takuro; Furukawa, Tatsuhiko; Ozawa, Masayuki",BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,MAR 22 2013,2013,5,0.45,0.0,0.4
23592774,2011,2014,2500000,1,17701,4,BIO,1,10.3164/jcbn.10-133,Lansoprazole inhibits mitochondrial superoxide production and cellular lipid peroxidation induced by indomethacin in RGM1 cells,"Rai, Kanho; Matsui, Hirofumi; Kaneko, Tsuyoshi; Nagano, Yumiko; Shimokawa, Osamu; Udo, Jumpei; Hirayama, Aki; Hyodo, Ichinosuke; Indo, Hiroko P.; Majima, Hideyuki J.",JOURNAL OF CLINICAL BIOCHEMISTRY AND NUTRITION,JUL 1 2011,2011,19,1.46,2.0,1.8
23592774,2011,2014,2500000,1,17701,4,BIO,1,10.1007/s00535-011-0434-6,Gastric acid induces mitochondrial superoxide production and lipid peroxidation in gastric epithelial cells,"Matsui, Hirofumi; Nagano, Yumiko; Shimokawa, Osamu; Kaneko, Tsuyoshi; Rai, Kanho; Udo, Jumpei; Hirayama, Aki; Nakamura, Yukio; Indo, Hiroko P.; Majima, Hideyuki J.; Hyodo, Ichinosuke",JOURNAL OF GASTROENTEROLOGY,11-Oct,2011,17,1.31,2.333333333,1.8
23590430,2011,2013,3800000,1,24601,3,BIO,2,10.1159/000351721,AKT Activation and Telomerase Reverse Transcriptase Expression Are Concurrently Associated with Prognosis of Gastric Cancer,"Sasaki, Takamitsu; Kuniyasu, Hiroki; Luo, Yi; Kitayoshi, Misaho; Tanabe, Eriko; Kato, Daisuke; Shinya, Satoshi; Fujii, Kiyomu; Ohmori, Hitoshi; Yamashita, Yuichi",PATHOBIOLOGY,2013,2013,28,2.55,3.0,3.6
23590430,2011,2013,3800000,1,24601,3,BIO,2,10.1016/j.humpath.2012.09.016,Tropomyosin receptor kinases B and C are tumor progressive and metastatic marker in colorectal carcinoma,"Sasahira, Tomonori; Ueda, Nobuhiro; Kurihara, Miyako; Matsushima, Sayako; Ohmori, Hitoshi; Fuji, Kiyomu; Bhawal, Ujjal K.; Yamamoto, Kazuhiko; Kirita, Tadaaki; Kuniyasu, Hiroki",HUMAN PATHOLOGY,13-Jun,2013,26,2.36,2.666666667,3.8
23590430,2011,2013,3800000,1,24601,3,BIO,2,10.1038/bjc.2013.27,Protumoral roles of melanoma inhibitory activity 2 in oral squamous cell carcinoma,"Kurihara, M.; Kirita, T.; Sasahira, T.; Ohmori, H.; Matsushima, S.; Yamamoto, K.; Bosserhoff, A. K.; Kuniyasu, H.",BRITISH JOURNAL OF CANCER,APR 16 2013,2013,22,2.0,1.0,2.0
23590430,2011,2013,3800000,1,24601,3,BIO,2,10.1016/j.ejca.2012.09.016,High mobility group box 1 released from necrotic cells enhances regrowth and metastasis of cancer cells that have survived chemotherapy,"Luo, Yi; Chihara, Yoshitomo; Fujimoto, Kiyohide; Sasahira, Tomonori; Kuwada, Masaomi; Fujiwara, Rina; Fujii, Kiyomu; Ohmori, Hitoshi; Kuniyasu, Hiroki",EUROPEAN JOURNAL OF CANCER,13-Feb,2013,76,6.91,8.333333333,8.0
23590430,2011,2013,3800000,1,24601,3,BIO,2,10.1111/j.1349-7006.2012.02264.x,Significance of epithelial growth factor in the epithelial-mesenchymal transition of human gallbladder cancer cells,"Sasaki, Takamitsu; Kuniyasu, Hiroki; Luo, Yi; Kato, Daisuke; Shinya, Satoshi; Fujii, Kiyomu; Ohmori, Hitoshi; Yamashita, Yuichi",CANCER SCIENCE,12-Jun,2012,12,1.0,1.0,0.6
23590430,2011,2013,3800000,1,24601,3,BIO,2,10.1016/j.urolonc.2010.05.001,High matrix metalloproteinase-to-E-cadherin ratio measured by bicolor fluorescent in situ hybridization is associated with lymphangiogenesis and lymph node metastasis in prostate cancer,"Luo, Yi; Ohmori, Hitoshi; Fujii, Kiyomu; Chihara, Yoshitomo; Maruyama, Satoshi; Kuniyasu, Hiroki",UROLOGIC ONCOLOGY-SEMINARS AND ORIGINAL INVESTIGATIONS,MAY-JUN 2012,2012,0,0.0,0.0,0.0
23590430,2011,2013,3800000,1,24601,3,BIO,2,10.1007/s00535-012-0572-5,Advanced glycation end products (AGE) induce the receptor for AGE in the colonic mucosa of azoxymethane-injected Fischer 344 rats fed with a high-linoleic acid and high-glucose diet,"Shimomoto, Takasumi; Luo, Yi; Ohmori, Hitoshi; Chihara, Yoshitomo; Fujii, Kiyomu; Sasahira, Tomonori; Denda, Ayumi; Kuniyasu, Hiroki",JOURNAL OF GASTROENTEROLOGY,12-Oct,2012,35,2.92,1.333333333,2.4
23590430,2011,2013,3800000,1,24601,3,BIO,2,10.1007/s10585-012-9480-6,Diabetes-associated angiotensin activation enhances liver metastasis of colon cancer,"Shimomoto, Takasumi; Ohmori, Hitoshi; Luo, Yi; Chihara, Yoshitomo; Denda, Ayumi; Sasahira, Tomonori; Tatsumoto, Naokuni; Fujii, Kiyomu; Kuniyasu, Hiroki",CLINICAL & EXPERIMENTAL METASTASIS,12-Dec,2012,30,2.5,2.0,2.0
23590275,2011,2013,4100000,1,82603,3,BIO,8,10.2337/db13-0728,LECT2 Functions as a Hepatokine That Links Obesity to Skeletal Muscle Insulin Resistance,"Lan, Fei; Misu, Hirofumi; Chikamoto, Keita; Takayama, Hiroaki; Kikuchi, Akihiro; Mohri, Kensuke; Takata, Noboru; Hayashi, Hiroto; Matsuzawa-Nagata, Naoto; Takeshita, Yumie; Noda, Hiroyo; Matsumoto, Yukako; Ota, Tsuguhito; Nagano, Toru; Nakagen, Masatoshi; Miyamoto, Ken-ichi; Takatsuki, Kanako; Seo, Toru; Iwayama, Kaito; Tokuyama, Kunpei; Matsugo, Seiichi; Tang, Hong; Saito, Yoshiro; Yamagoe, Satoshi; Kaneko, Shuichi; Takamura, Toshinari",DIABETES,14-May,2014,89,8.9,4.333333333,7.0
23590275,2011,2013,4100000,1,82603,3,BIO,8,10.1016/j.febslet.2013.01.025,Leukocyte cell-derived chemotaxin 2 is a zinc-binding protein,"Okumura, Akinori; Suzuki, Takehiro; Miyatake, Hideyuki; Okabe, Tomoya; Hashimoto, Yuki; Miyakawa, Takuya; Zheng, Hai; Unoki-Kubota, Hiroyuki; Ohno, Hideaki; Dohmae, Naoshi; Kaburagi, Yasushi; Miyazaki, Yoshitsugu; Tanokura, Masaru; Yamagoe, Satoshi",FEBS LETTERS,MAR 1 2013,2013,10,0.91,0.666666667,0.8
23590275,2011,2013,4100000,1,82603,3,BIO,8,10.1016/j.pep.2013.01.008,"Expression, high-pressure refolding and purification of human leukocyte cell-derived chemotaxin 2 (LECT2)","Zheng, Hai; Miyakawa, Takuya; Sawano, Yoriko; Yamagoe, Satoshi; Tanokura, Masaru",PROTEIN EXPRESSION AND PURIFICATION,13-Apr,2013,10,0.91,1.333333333,1.6
23590717,2011,2014,4100000,1,24701,4,BIO,2,10.1016/j.neuroscience.2013.03.008,EFFECTS OF RESTRAINT STRESS ON GLIAL ACTIVITY IN THE ROSTRAL VENTROMEDIAL MEDULLA,"Imbe, H.; Kimura, A.; Donishi, T.; Kaneoke, Y.",NEUROSCIENCE,JUN 25 2013,2013,20,1.82,1.333333333,1.8
23590717,2011,2014,4100000,1,24701,4,BIO,2,10.1016/j.neuroscience.2013.11.045,REPEATED FORCED SWIM STRESS ENHANCES CFA-EVOKED THERMAL HYPERALGESIA AND AFFECTS THE EXPRESSIONS OF pCREB AND c-FOS IN THE INSULAR CORTEX,"Imbe, H.; Kimura, A.; Donishi, T.; Kaneoke, Y.",NEUROSCIENCE,FEB 14 2014,2014,24,2.4,3.0,3.2
23590717,2011,2014,4100000,1,24701,4,BIO,2,10.1016/j.neuroscience.2012.08.007,CHRONIC RESTRAINT STRESS DECREASES GLIAL FIBRILLARY ACIDIC PROTEIN AND GLUTAMATE TRANSPORTER IN THE PERIAQUEDUCTAL GRAY MATTER,"Imbe, H.; Kimura, A.; Donishi, T.; Kaneoke, Y.",NEUROSCIENCE,OCT 25 2012,2012,54,4.5,4.0,5.0
23590400,2011,2013,4100000,1,17102,3,BIO,1,10.1038/ki.2013.111,Chronic kidney disease is associated with neovascularization and intraplaque hemorrhage in coronary atherosclerosis in elders: results from the Hisayama Study,"Nakano, Toshiaki; Ninomiya, Toshiharu; Sumiyoshi, Shinji; Onimaru, Mitsuho; Fujii, Hiroshi; Itabe, Hiroyuki; Nakashima, Yutaka; Sueishi, Katsuo; Tsuruya, Kazuhiko; Oda, Yoshinao; Kitazono, Takanari; Kiyohara, Yutaka",KIDNEY INTERNATIONAL,13-Aug,2013,23,2.09,1.666666667,1.8
23590553,2011,2013,4000000,1,32713,3,BIO,3,10.1371/journal.pone.0063182,Prediction of Response to Treatment by Gene Expression Profiling of Peripheral Blood in Patients with Microscopic Polyangiitis,"Ishizu, Akihiro; Tomaru, Utano; Murai, Taichi; Yamamoto, Tomohiro; Atsumi, Tatsuya; Yoshiki, Takashi; Yumura, Wako; Yamagata, Kunihiro; Yamada, Hidehiro; Kumagai, Shunichi; Kurokawa, Manae S.; Suka, Machi; Makino, Hirofumi; Ozaki, Shoichi",PLOS ONE,MAY 17 2013,2013,9,0.82,0.333333333,1.0
23590553,2011,2013,4000000,1,32713,3,BIO,3,10.1016/j.jprot.2013.07.021,Comparative proteomic analysis of neutrophils from patients with microscopic polyangiitis and granulomatosis with polyangiitis,"Uchida, Teisuke; Nagai, Kouhei; Sato, Toshiyuki; Iizuka, Nobuko; Arito, Mitsumi; Takakuwa, Yukiko; Nakano, Hiromasa; Ooka, Seido; Kurokawa, Manae S.; Suematsu, Naoya; Okamoto, Kazuki; Ozaki, Shoichi; Kato, Tomohiro",JOURNAL OF PROTEOMICS,OCT 8 2013,2013,6,0.55,1.0,0.6
23590553,2011,2013,4000000,1,32713,3,BIO,3,10.1002/gps.4047,Roles of serum fibrinogen alpha chain-derived peptides in Alzheimer's disease,"Noguchi, Miwa; Sato, Toshiyuki; Nagai, Kouhei; Utagawa, Itaru; Suzuki, Itsuku; Arito, Mitsumi; Iizuka, Nobuko; Suematsu, Naoya; Okamoto, Kazuki; Kato, Tomohiro; Yamaguchi, Noboru; Kurokawa, Manae S.",INTERNATIONAL JOURNAL OF GERIATRIC PSYCHIATRY,14-Aug,2014,13,1.3,1.0,1.6
23590553,2011,2013,4000000,1,32713,3,BIO,3,10.1016/j.brainres.2013.08.019,Novel effects of edaravone on human brain microvascular endothelial cells revealed by a proteomic approach,"Onodera, Hidetaka; Arito, Mitsumi; Sato, Toshiyuki; Ito, Hidemichi; Hashimoto, Takuo; Tanaka, Yuichiro; Kurokawa, Manae S.; Okamoto, Kazuki; Suematsu, Naoya; Kato, Tomohiro",BRAIN RESEARCH,OCT 9 2013,2013,12,1.09,2.0,2.0
23590553,2011,2013,4000000,1,32713,3,BIO,3,10.1111/hepr.12098,"Tolvaptan for improvement of hepatic edema: A phase 3, multicenter, randomized, double-blind, placebo-controlled trial","Sakaida, Isao; Kawazoe, Seiji; Kajimura, Kozo; Saito, Takafumi; Okuse, Chiaki; Takaguchi, Koichi; Okada, Mitsuru; Okita, Kiwamu",HEPATOLOGY RESEARCH,14-Jan,2014,95,9.5,8.666666667,10.8
23590553,2011,2013,4000000,1,32713,3,BIO,3,10.1093/cid/cit348,High Levels of Hepatitis B Virus After the Onset of Disease Lead to Chronic Infection in Patients With Acute Hepatitis B,"Yotsuyanagi, Hiroshi; Ito, Kiyoaki; Yamada, Norie; Takahashi, Hideaki; Okuse, Chiaki; Yasuda, Kiyomi; Suzuki, Michihiro; Moriya, Kyoji; Mizokami, Masashi; Miyakawa, Yuzo; Koike, Kazuhiko",CLINICAL INFECTIOUS DISEASES,OCT 10 2013,2013,14,1.27,1.666666667,2.0
